experiment_id,path,title,status,honest_verdict,headline_fields,gate_fields,retirement_fields,key_metric_fields,classification,reason
316,results/experiment_316_fullscale_results_live.json,Full-Scale Credible Benchmark,success,,,per_model_results.Gemma4-E4B-it.humaneval.z3_gated.accuracy=0.0; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.ci_lower=0.0; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.ci_upper=0.07135; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.corpus_variant=humaneval; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.mode=z3_gated; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.model_name=Gemma4-E4B-it; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.n_correct=0; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.n_total=50; per_model_results.Gemma4-E4B-it.z3_gated.all.accuracy=0.225; per_model_results.Gemma4-E4B-it.z3_gated.all.ci_lower=0.186804; per_model_results.Gemma4-E4B-it.z3_gated.all.ci_upper=0.268428; per_model_results.Gemma4-E4B-it.z3_gated.all.corpus_variant=all; per_model_results.Gemma4-E4B-it.z3_gated.all.mode=z3_gated; per_model_results.Gemma4-E4B-it.z3_gated.all.model_name=Gemma4-E4B-it; per_model_results.Gemma4-E4B-it.z3_gated.all.n_correct=90; per_model_results.Gemma4-E4B-it.z3_gated.all.n_total=400; per_model_results.Gemma4-E4B-it.z3_gated.irrelevant_sentence.accuracy=0.215; per_model_results.Gemma4-E4B-it.z3_gated.irrelevant_sentence.ci_lower=0.163718; per_model_results.Gemma4-E4B-it.z3_gated.irrelevant_sentence.ci_upper=0.277024; per_model_results.Gemma4-E4B-it.z3_gated.irrelevant_sentence.corpus_variant=irrelevant_sentence,,per_model_results.Gemma4-E4B-it.baseline.all.accuracy=0.225; per_model_results.Gemma4-E4B-it.baseline.irrelevant_sentence.accuracy=0.215; per_model_results.Gemma4-E4B-it.baseline.number_swap.accuracy=0.235; per_model_results.Gemma4-E4B-it.humaneval.baseline.accuracy=0.0; per_model_results.Gemma4-E4B-it.humaneval.verify_only.accuracy=0.0; per_model_results.Gemma4-E4B-it.humaneval.verify_repair.accuracy=0.0; per_model_results.Gemma4-E4B-it.humaneval.z3_gated.accuracy=0.0; per_model_results.Gemma4-E4B-it.verify_only.all.accuracy=0.225; per_model_results.Gemma4-E4B-it.verify_only.irrelevant_sentence.accuracy=0.215; per_model_results.Gemma4-E4B-it.verify_only.number_swap.accuracy=0.235; per_model_results.Gemma4-E4B-it.verify_repair.all.accuracy=0.225; per_model_results.Gemma4-E4B-it.verify_repair.irrelevant_sentence.accuracy=0.215; per_model_results.Gemma4-E4B-it.verify_repair.number_swap.accuracy=0.235; per_model_results.Gemma4-E4B-it.z3_gated.all.accuracy=0.225; per_model_results.Gemma4-E4B-it.z3_gated.irrelevant_sentence.accuracy=0.215; per_model_results.Gemma4-E4B-it.z3_gated.number_swap.accuracy=0.235; per_model_results.Qwen3.5-0.8B.baseline.all.accuracy=0.2375; per_model_results.Qwen3.5-0.8B.baseline.irrelevant_sentence.accuracy=0.23; per_model_results.Qwen3.5-0.8B.baseline.number_swap.accuracy=0.245; per_model_results.Qwen3.5-0.8B.humaneval.baseline.accuracy=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
317,results/experiment_317_hf_publish.json,hf publish,,"{'explanation': '18 repos updated, 0 skipped (already patched), 0 errors.', 'status': 'complete'}",,blocked=false,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
318,results/experiment_318_live_relay.json,Four-tier continuous self-learning relay: Tier1+2 constraint adaptation + Tier3 JEPA gate + Z3 gate,,,,,,batch1.accuracy=0.696969696969697; batch1.constraint_delta=0; batch1_accuracy=0.69697; batch2.accuracy=0.5454545454545454; batch2.constraint_delta=0; batch2_accuracy=0.545455; batch3.accuracy=0.6363636363636364; batch3.constraint_delta=0; batch3_accuracy=0.636364; design.min_precision=0.85; improvement_1to2=-0.151515; improvement_1to3=-0.060606; jepa_skip_rate=0.181818; z3_sat_rate=0.666667,AMBIGUOUS,insufficient transparent evidence for signal or noise
318,results/experiment_318_self_learning_relay.json,Four-tier continuous self-learning relay: Tier1+2 constraint adaptation + Tier3 JEPA gate + Z3 gate,,,,,,batch1.accuracy=0.696969696969697; batch1.constraint_delta=0; batch1_accuracy=0.69697; batch2.accuracy=0.5454545454545454; batch2.constraint_delta=0; batch2_accuracy=0.545455; batch3.accuracy=0.6363636363636364; batch3.constraint_delta=0; batch3_accuracy=0.636364; design.min_precision=0.85; improvement_1to2=-0.151515; improvement_1to3=-0.060606; jepa_skip_rate=0.181818; z3_sat_rate=0.666667,AMBIGUOUS,insufficient transparent evidence for signal or noise
321,results/experiment_321_results.json,results,partial,,,,,,AMBIGUOUS,artifact is not terminal
325,results/experiment_325_hardening.json,Exp 325: conductor hardening,success,,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
327,results/experiment_327_dep_audit_results.json,Exp 327: Pre-experiment dependency audit tool (NEW-002),success,,,n_missing_found=1,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
328,results/experiment_328_live_fullscale_results.json,live fullscale results,success,,,"blocked_root_cause_analysis.dual_gpu_monitor_bug=DualGPUMonitor uses nvidia-smi gpu_index field which is not valid on this driver version (595.58.03). This caused false idle_gpus=[0,1] r...; blocked_root_cause_analysis.fallback_policy=experiment_315 falls back to fully simulated when ANY model prewarm fails (not per-model); blocked_root_cause_analysis.gemma_oom_explanation=Gemma4-E4B-it (4B model, ~8GB FP16) could not prewarm on GPU 1 because concurrent process 2645844 occupied 15602 MiB, leaving only ~8515 ...; blocked_root_cause_analysis.gemma_prewarm_stall_root_cause=cuda_oom; blocked_root_cause_analysis.qwen_prewarm_health_ok=true; blocked_root_cause_analysis.recommendation=Re-run when process 2645844 releases GPU 1 VRAM, OR wait for GPU memory to free up, OR modify experiment_315 to support per-model fallbac...; blocked_root_cause_analysis.vram_at_first_run=GPU 0: 16207 MiB free, GPU 1: 15609 MiB free (both models loaded successfully); blocked_root_cause_analysis.vram_at_wrapper_runs=GPU 0: 22203 MiB free, GPU 1: 8515 MiB free (process 2645844 grew from 8508 to 15602 MiB on GPU 1); simulation_divergence.Gemma4-E4B-it.humaneval.z3_gated.delta=-1.0; simulation_divergence.Gemma4-E4B-it.humaneval.z3_gated.live=0.0; simulation_divergence.Gemma4-E4B-it.humaneval.z3_gated.simulated=1.0; simulation_divergence.Gemma4-E4B-it.z3_gated.all.delta=-0.075; simulation_divergence.Gemma4-E4B-it.z3_gated.all.live=0.225; simulation_divergence.Gemma4-E4B-it.z3_gated.all.simulated=0.3; simulation_divergence.Gemma4-E4B-it.z3_gated.irrelevant_sentence.delta=-0.140556; simulation_divergence.Gemma4-E4B-it.z3_gated.irrelevant_sentence.live=0.215; simulation_divergence.Gemma4-E4B-it.z3_gated.irrelevant_sentence.simulated=0.355556; simulation_divergence.Gemma4-E4B-it.z3_gated.number_swap.delta=-0.019545; simulation_divergence.Gemma4-E4B-it.z3_gated.number_swap.live=0.235; simulation_divergence.Gemma4-E4B-it.z3_gated.number_swap.simulated=0.254545",,baseline_deviation.Gemma4-E4B-it.baseline_accuracy=0.225; baseline_deviation.Qwen3.5-0.8B.baseline_accuracy=0.2375; first_live_run_evidence.Gemma4-E4B-it_baseline_all_accuracy=0.263; first_live_run_evidence.Qwen3.5-0.8B_baseline_all_accuracy=0.275; first_run_vs_exp316_divergence.Gemma4-E4B-it.baseline_all.delta=-0.037; first_run_vs_exp316_divergence.Qwen3.5-0.8B.baseline_all.delta=-0.065; simulation_divergence.Gemma4-E4B-it.baseline.all.delta=-0.075; simulation_divergence.Gemma4-E4B-it.baseline.irrelevant_sentence.delta=-0.140556; simulation_divergence.Gemma4-E4B-it.baseline.number_swap.delta=-0.019545; simulation_divergence.Gemma4-E4B-it.humaneval.baseline.delta=-1.0; simulation_divergence.Gemma4-E4B-it.humaneval.verify_only.delta=-1.0; simulation_divergence.Gemma4-E4B-it.humaneval.verify_repair.delta=-1.0; simulation_divergence.Gemma4-E4B-it.humaneval.z3_gated.delta=-1.0; simulation_divergence.Gemma4-E4B-it.verify_only.all.delta=-0.075; simulation_divergence.Gemma4-E4B-it.verify_only.irrelevant_sentence.delta=-0.140556; simulation_divergence.Gemma4-E4B-it.verify_only.number_swap.delta=-0.019545; simulation_divergence.Gemma4-E4B-it.verify_repair.all.delta=-0.075; simulation_divergence.Gemma4-E4B-it.verify_repair.irrelevant_sentence.delta=-0.140556; simulation_divergence.Gemma4-E4B-it.verify_repair.number_swap.delta=-0.019545; simulation_divergence.Gemma4-E4B-it.z3_gated.all.delta=-0.075,SIGNAL,"completed artifact records positive, verified, or closed evidence"
328,results/experiment_328_smoke_test.json,Full-Scale Credible Benchmark,success,,,,,per_model_results.Gemma4-E4B-it.baseline.all.accuracy=0.4; per_model_results.Gemma4-E4B-it.baseline.irrelevant_sentence.accuracy=0.5; per_model_results.Gemma4-E4B-it.baseline.number_swap.accuracy=0.333333; per_model_results.Gemma4-E4B-it.humaneval.baseline.accuracy=1.0; per_model_results.Qwen3.5-0.8B.baseline.all.accuracy=0.4; per_model_results.Qwen3.5-0.8B.baseline.irrelevant_sentence.accuracy=0.5; per_model_results.Qwen3.5-0.8B.baseline.number_swap.accuracy=0.333333; per_model_results.Qwen3.5-0.8B.humaneval.baseline.accuracy=0.0; per_variant_results.all.Gemma4-E4B-it.accuracy=0.4; per_variant_results.all.Qwen3.5-0.8B.accuracy=0.4; per_variant_results.irrelevant_sentence.Gemma4-E4B-it.accuracy=0.5; per_variant_results.irrelevant_sentence.Qwen3.5-0.8B.accuracy=0.5; per_variant_results.number_swap.Gemma4-E4B-it.accuracy=0.333333; per_variant_results.number_swap.Qwen3.5-0.8B.accuracy=0.333333,SIGNAL,"completed artifact records positive, verified, or closed evidence"
329,results/experiment_329_live_relay_results.json,Live GPU Four-Tier Relay Benchmark (Exp 318 re-run),success,,,,,improvement_1to3=-0.060606; jepa_skip_rate_live=0.181818; jepa_skip_rate_simulated=0.181818; live_result.batch1_accuracy=0.69697; live_result.batch2_accuracy=0.545455; live_result.batch3_accuracy=0.636364; live_result.improvement_1to2=-0.151515; live_result.improvement_1to3=-0.060606; live_result.jepa_skip_rate=0.181818; live_result.z3_sat_rate=0.666667; simulation_comparison.batch1_accuracy_delta=0.0; simulation_comparison.batch3_accuracy_delta=0.0; simulation_comparison.improvement_delta=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
330,results/experiment_330_hf_publish_results.json,hf publish results,success,,,,,exp328_baseline_accuracy.Gemma4-E4B-it=0.263; exp328_baseline_accuracy.Qwen3.5-0.8B=0.275,SIGNAL,"completed artifact records positive, verified, or closed evidence"
331,results/experiment_331_fp_autopsy.json,Exp 331: Systematic FP Autopsy on Broken Verify-Repair Cases,success,,,,,category_distribution.PRECISION_LIMIT=1; n_broken_cases=6,SIGNAL,"completed artifact records positive, verified, or closed evidence"
332,results/experiment_332_confidence_repair.json,Exp 332: Confidence-Weighted Repair — Dual-Signal FP Reduction,success,,,,,category_fp_avoided.PRECISION_LIMIT=3; fp_avoided_rate=0.8667; tp_preserved_rate=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
333,results/experiment_333_adaptive_thresholds.json,Exp 333: Model-Adaptive Constraint Thresholds + Selective CaseMemory Consolidation,success,,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
335,results/experiment_335_npu_build.json,npu build,,blocked_prereq,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
338,results/experiment_338_host_prereqs.json,Host prerequisites registry + DualGPU auto-assignment default (RETRO-004/006),success,,class_results.live_gpu=[CARNOT_FORCE_LIVE],,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
339,results/experiment_339_session_startup.json,Pre-session startup health check (RETRO-007 + RETRO-008),success,,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
340,results/experiment_340_live_precision_benchmark.json,live precision benchmark,partial,,,,,,AMBIGUOUS,artifact is not terminal
341,results/experiment_341_live_humaneval.json,Live HumanEval code verification,success,,headline_improvement=0.0; headline_label=no_improvement,,,headline_improvement=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
342,results/experiment_342_live_extractor_comparison.json,live extractor comparison,partial,,,,,,AMBIGUOUS,artifact is not terminal
343,results/experiment_343_constraint_templates.json,ConstraintTemplateLibrary — Tier 2 constraint addition from memory patterns,success,,,,,carry_observation_count=20; n_constraints_generated=1,SIGNAL,"completed artifact records positive, verified, or closed evidence"
346,results/experiment_346_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=null,,NOISE,explicit retirement or retire-if-same-verdict marker
347,results/experiment_347_jepa_real_retrain.json,"JEPA real-data retrain — (partial_response, violation_flag) pairs from Exp 340 live GPU data",success,,,,,after_auc=0.5; auc_improvement=0.0; before_auc=0.5,SIGNAL,"completed artifact records positive, verified, or closed evidence"
348,results/experiment_348_sink_probe.json,SinkProbe attention-sink pre-filter benchmark,success,,,,,ensemble_improvement_vs_ising_only=0.6; skip_rate=0.6,SIGNAL,"completed artifact records positive, verified, or closed evidence"
352,results/experiment_352_live_gpu_diagnostic.json,Live GPU diagnostic — identify failure layer,success,,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
353,results/experiment_353_live_gpu_smoke_test.json,live gpu smoke test,partial,,,,,,AMBIGUOUS,artifact is not terminal
355,results/experiment_355_adversarial_gsm8k_benchmark.json,Adversarial GSM8K Benchmark — Live GPU (Gemma4-E4B-it + Qwen3.5-0.5B),simulated,blocked_simulated,exp353_live_gpu_status=GPU smoke test script created. Extended inference needed for full results.; headline_result.avg_accuracy_drop=0.15; headline_result.avg_repair_improvement=0.03; headline_result.honest_verdict=blocked_simulated; headline_result.improvement_positive=false; headline_result.inference_mode=simulated; headline_result.n_models=2; headline_result.n_questions_per_model=100,,,headline_result.avg_accuracy_drop=0.15; headline_result.avg_repair_improvement=0.03,AMBIGUOUS,insufficient transparent evidence for signal or noise
359,results/experiment_359_eorm_real_retrain.json,EORM real-data retrain — AUC-ROC comparison vs Exp 346 synthetic baseline,success,synthetic_only,,,,after_auc=0.5; auc_improvement=0.0; before_auc=0.5,SIGNAL,"completed artifact records positive, verified, or closed evidence"
360,results/experiment_360_three_tier_benchmark.json,Three-Tier Pipeline Benchmark: SinkProbe + EORM + Ising vs Ising-alone,success,partial_improvement: <40% calls saved but pipeline functional,,,,improvement_pct=80.0; ising_alone_results.fn_rate=0.0; ising_alone_results.skip_rate_eorm=0.0; ising_alone_results.skip_rate_sink_probe=0.0; ising_alone_results.total_skip_rate=0.0; pipeline_results.fn_rate=0.7142857142857143; pipeline_results.skip_rate_eorm=0.5; pipeline_results.skip_rate_sink_probe=0.3; pipeline_results.total_skip_rate=0.8,SIGNAL,"completed artifact records positive, verified, or closed evidence"
361,results/experiment_361_self_learning_relay.json,Tier 1+2+3 Self-Learning Relay End-to-End,success,synthetic_only,,,,batch1_accuracy=0.6; batch4_accuracy=0.72,SIGNAL,"completed artifact records positive, verified, or closed evidence"
365,results/experiment_365_retro_close.json,Close RETRO-012/013/014 — conductor env fix + JSON enforcer,success,,,"missing_jsons_audit=[357, 358, 362]",,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
367,results/experiment_367_extraction_live.json,extraction live,partial,,,,,,AMBIGUOUS,artifact is not terminal
371,results/experiment_371_eorm_real_retrain.json,eorm real retrain,partial,,,,,,AMBIGUOUS,artifact is not terminal
372,results/experiment_372_jepa_real_retrain.json,jepa real retrain,partial,,,,,,AMBIGUOUS,artifact is not terminal
373,results/experiment_373_three_tier_live.json,three tier live,partial,,,,,,AMBIGUOUS,artifact is not terminal
374,results/experiment_374_self_learning_relay_live.json,self learning relay live,partial,,,,,,AMBIGUOUS,artifact is not terminal
377,results/experiment_377_gpu_session_fix.json,gpu session fix,complete,,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
379,results/experiment_379_precision_execute.json,precision execute,partial,,,,,,AMBIGUOUS,artifact is not terminal
380,results/experiment_380_humaneval_execute.json,humaneval execute,partial,,,,,,AMBIGUOUS,artifact is not terminal
380,results/experiment_380_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=null,,NOISE,explicit retirement or retire-if-same-verdict marker
381,results/experiment_381_adversarial_execute.json,adversarial execute,partial,,,,,,AMBIGUOUS,artifact is not terminal
381,results/experiment_381_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=null,,NOISE,explicit retirement or retire-if-same-verdict marker
382,results/experiment_382_extraction_execute.json,extraction execute,partial,,,,,,AMBIGUOUS,artifact is not terminal
382,results/experiment_382_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=null,,NOISE,explicit retirement or retire-if-same-verdict marker
383,results/experiment_383_models_retrain.json,models retrain,partial,,,,,,AMBIGUOUS,artifact is not terminal
383,results/experiment_383_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=exp685_dualgpu_eorm_jepa,,NOISE,explicit retirement or retire-if-same-verdict marker
384,results/experiment_384_relay_live.json,relay live,partial,,,,,,AMBIGUOUS,artifact is not terminal
385,results/experiment_385_three_tier_execute.json,three tier execute,partial,,,,,,AMBIGUOUS,artifact is not terminal
388,results/experiment_388_saver_live.json,saver live,partial,,,,,,AMBIGUOUS,artifact is not terminal
390,results/experiment_390_gpu_preflight.json,gpu preflight,complete,,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
394,results/experiment_394_precision_live.json,precision live,partial,,,,,,AMBIGUOUS,artifact is not terminal
395,results/experiment_395_humaneval_live.json,humaneval live,partial,,,,,,AMBIGUOUS,artifact is not terminal
396,results/experiment_396_adversarial_live.json,adversarial live,partial,,,,,,AMBIGUOUS,artifact is not terminal
397,results/experiment_397_extraction_live.json,extraction live,partial,,,,,,AMBIGUOUS,artifact is not terminal
398,results/experiment_398_retrain_live.json,retrain live,partial,,,,,,AMBIGUOUS,artifact is not terminal
399,results/experiment_399_relay_live.json,relay live,partial,,,,,,AMBIGUOUS,artifact is not terminal
400,results/experiment_400_saver_live.json,saver live,partial,,,,,,AMBIGUOUS,artifact is not terminal
404,results/experiment_404_preflight_v2.json,Deliverable validator + GPU preflight v2,success,env_not_propagating,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
410,results/experiment_410_precision_live.json,precision live,timed_out,,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
410,results/experiment_410_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=null,,NOISE,explicit retirement or retire-if-same-verdict marker
411,results/experiment_411_humaneval_live.json,Live HumanEval code verification benchmark — CRANE-augmented prompts,blocked,blocked,,blocked_reason=Exp 404 preflight verdict is 'env_not_propagating'; expected 'gpu_confirmed_live'; preflight_verdict=env_not_propagating,,signed_improvement=0.0,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
412,results/experiment_412_adversarial_live.json,adversarial live,partial,,,,,,AMBIGUOUS,artifact is not terminal
413,results/experiment_413_env_autofix.json,EnvironmentAutoFix + GPU preflight v3,success,auto_fix_applied,,preflight_v3.env_var_set=true; preflight_v3.honest_verdict=gpu_hardware_not_live; preflight_v3.is_live_capable=true; preflight_v3.retro_019_resolved=false; preflight_v3.smoke_test_passed=false; preflight_v3.subprocess_inherits_env=true; prior_preflight_verdict=env_not_propagating,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
413,results/experiment_413_extraction_live.json,extraction live,partial,,,,,,AMBIGUOUS,artifact is not terminal
414,results/experiment_414_retrain_live.json,retrain live,partial,,,,,,AMBIGUOUS,artifact is not terminal
415,results/experiment_415_relay_live.json,relay live,partial,,,,,,AMBIGUOUS,artifact is not terminal
419,results/experiment_419_precision_live.json,precision live,partial,,,,,,AMBIGUOUS,artifact is not terminal
420,results/experiment_420_humaneval_live.json,humaneval live,partial,,,,,,AMBIGUOUS,artifact is not terminal
421,results/experiment_421_adversarial_live.json,adversarial live,partial,,,,,,AMBIGUOUS,artifact is not terminal
422,results/experiment_422_vprm_step_labels.json,vprm step labels,partial,,,,,,AMBIGUOUS,artifact is not terminal
423,results/experiment_423_retrain_live.json,retrain live,partial,,,,,,AMBIGUOUS,artifact is not terminal
424,results/experiment_424_retro_and_npu.json,retro and npu,partial,,,,,,AMBIGUOUS,artifact is not terminal
425,results/experiment_425_retired.json,retired,retired,retired_governance_action,,,milestone_retired=2026.04.54; superseded_by=null,,NOISE,explicit retirement or retire-if-same-verdict marker
426,results/experiment_426_dual_gpu_fix.json,DualGPU Fix + Temp Guard,success,zombie_detected,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
427,results/experiment_427_precision_live_confirmed.json,precision live confirmed,scaffolding_only,live_benchmark_needs_human_triggered_run,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
428,results/experiment_428_humaneval_live_confirmed.json,humaneval live confirmed,scaffolding_only,live_benchmark_needs_human_triggered_run,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
429,results/experiment_429_adversarial_live.json,adversarial live,scaffolding_only,live_benchmark_needs_human_triggered_run,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
430,results/experiment_430_fover_z3_labels.json,fover z3 labels,success,synthetic_fallback,,,,labeling_rate=1.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
431,results/experiment_431_eorm_jepa_real_retrain.json,eorm jepa real retrain,scaffolding_only,live_benchmark_needs_human_triggered_run,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
432,results/experiment_432_jitrl_live_validation.json,jitrl live validation,,synthetic_fallback,,,,jitrl_state.thresholds.rate_problems=0.7000000000000002,AMBIGUOUS,insufficient transparent evidence for signal or noise
435,results/experiment_435a_kona_continuous_energy.json,a kona continuous energy,,partial_match,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
437,results/experiment_437_long_run_executor.json,LongRunBenchmarkExecutor,success,retro_026_fixed,,,,demo_assembled_results_count=100,SIGNAL,"completed artifact records positive, verified, or closed evidence"
438,results/experiment_438_gpu1_zombie_fix.json,GPU1 Zombie Fix — Explicit Device Assignment (RETRO-025),success,fix_applied_unverified,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
439,results/experiment_439_live_cot.json,live cot,,,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
439,results/experiment_439_live_precision_micro.json,Live precision micro-benchmark: 50q × 3 variants × 2 models,success,live_no_improvement,headline_result.baseline_accuracy=0.0; headline_result.crane_detection_rate=0.0; headline_result.inference_mode=live_gpu; headline_result.model_id=Gemma4-E4B-it; headline_result.n_questions=50; headline_result.signed_improvement=0.0; headline_result.variant=crane_only; headline_result.variant_accuracy=0.0,,,headline_result.baseline_accuracy=0.0; headline_result.crane_detection_rate=0.0; headline_result.signed_improvement=0.0; headline_result.variant_accuracy=0.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
440,results/experiment_440_live_humaneval_micro.json,Live HumanEval micro-benchmark: 50 problems × 2 models,success,code_no_improvement,headline_result.inference_mode=live_gpu; headline_result.model_id=google/gemma-4-E4B-it; headline_result.n_problems=50; headline_result.pass_at_1_after=0.0; headline_result.pass_at_1_before=0.0; headline_result.pbt_bugs_found=0; headline_result.signed_improvement=0.0,gate0_autofix_applied=true; gate3_gpu1_zombie=false; gate3_temperature_warning=false,,headline_result.signed_improvement=0.0,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
441,results/experiment_441_live_adversarial_micro.json,Live adversarial GSM8K micro-benchmark: 50q × 3 conditions × 2 models,success,degradation_positive,headline_result.adversarial_accuracy=0.02; headline_result.adversarial_drop_pct=-2.0; headline_result.inference_mode=live_gpu; headline_result.model_id=Gemma4-E4B-it; headline_result.n_questions=50; headline_result.repair_improvement_pct=0.0; headline_result.repaired_accuracy=0.02; headline_result.standard_accuracy=0.0,gate0_autofix_applied=true; gate2_gpu1_zombie=false; gate2_temperature_warning=false,,avg_repair_improvement_pct=0.0; headline_result.adversarial_accuracy=0.02; headline_result.repair_improvement_pct=0.0; headline_result.repaired_accuracy=0.02; headline_result.standard_accuracy=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
442,results/experiment_442_fover_live_annotation.json,FOVER annotation on live GPU CoT data (Exp 439),success,real_data_labeled,,,,fover_live.labeling_rate=0.1165644171779141,SIGNAL,"completed artifact records positive, verified, or closed evidence"
443,results/experiment_443_eorm_jepa_live_retrain.json,"EORM + JEPA retrain on live FOVER pairs (RETRO-024 closure attempt, milestone 8)",success,real_data_improvement,,,,after_auc=0.457143; auc_improvement=0.0; before_auc=0.457143; jepa_after_auc=0.571429; jepa_before_auc=0.457143,SIGNAL,"completed artifact records positive, verified, or closed evidence"
444,results/experiment_444_think_probe.json,think probe,timed_out,,,,,,AMBIGUOUS,insufficient transparent evidence for signal or noise
445,results/experiment_445_boltzmann_repair_bridge.json,BoltzmannRepairBridge: Ising ground-state to LLM repair direction,,repair_energy_positive,,,,baseline_metrics.n_samples=100; baseline_metrics.repair_success_rate=0.47; bridge_config.n_samples_per_call=10; bridge_metrics.n_samples=100; bridge_metrics.repair_success_rate=1.0; bridge_vs_baseline.baseline_rate=0.47; bridge_vs_baseline.bridge_rate=1.0; bridge_vs_baseline.success_rate_delta=0.53,AMBIGUOUS,insufficient transparent evidence for signal or noise
447,results/experiment_447_kaem_exact_sampling.json,KAEM Exact Sampling Latency Benchmark vs IsingEBM MCMC,success,no_speedup,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
448,results/experiment_448_cross_session_memory.json,Cross-Session Tier 2 Constraint Memory Relay,success,no_improvement,,,,,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
452,results/experiment_452_energy_matching_v2.json,Energy Matching v2 — RETRO-030 Closure (Atomic Write),success,retro_030_closed_no_improvement,,,,,NOISE,"merit-gate negative, no-improvement, regression, or no-headline evidence"
453,results/experiment_453_vericot_validator.json,VeriCoT Step Validator — IT Model Detection Improvement,success,vericot_better,,,,improvement_rate=0.4; n_correct_samples=10; n_samples=20; n_wrong_samples=10,SIGNAL,"completed artifact records positive, verified, or closed evidence"
454,results/experiment_454_vprm_verifier.json,VPRM Arithmetic Verifier,success,vprm_better,,,,f1_improvement=1.0; n_samples=20,SIGNAL,"completed artifact records positive, verified, or closed evidence"
456,results/experiment_456_constraint_addition.json,Constraint Addition from Memory: cross-session relay test,success,improvement,,,,fp_rate_delta=-1.0; pattern_counts.carry=50; session1_fp_rate=1.0; session2_fp_rate=0.0,SIGNAL,"completed artifact records positive, verified, or closed evidence"
457,results/experiment_457_lsebmcl_replay.json,LSEBMCL Cross-Session Replay,success,lsebmcl_better,,,,constraint_add_fp_rate=0.0; exp448_fp_rate=0.46; lsebmcl_fp_rate=0.0; session1_fp_rate=1.0; warm_start_counts.carry=20,SIGNAL,"completed artifact records positive, verified, or closed evidence"
458,results/experiment_458_ebm_cot_calibration.json,EBM-CoT Latent Calibration,success,improvement,,,,auc_improvement=0.045567; baseline_auc=0.509852; calibrated_auc=0.555419; exp443_after_auc=0.457143,SIGNAL,"completed artifact records positive, verified, or closed evidence"
459,results/experiment_459_kaem_large_vars.json,KAEM Large-Variable Crossover Profiling,success,crossover_found_at_50,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
460,results/experiment_460_npu_iron.json,AMD XDNA IRON NPU Unblock,blocked,install_failed,,,,,AMBIGUOUS,"environmental or upstream blocker, not scientific noise"
462,results/experiment_462_deliverable_guard.json,DeliverableGuard + DualGPURunner,success,infrastructure_hardened,,,,,SIGNAL,"completed artifact records positive, verified, or closed evidence"
